1.06564e+0	3.53674e+3
1.06502e+0	3.48104e+3
1.06471e+0	3.43906e+3
1.06615e+0	3.62622e+3
1.06545e+0	3.58935e+3
1.06602e+0	3.39193e+3
1.06588e+0	3.34564e+3
1.06557e+0	3.30671e+3
1.06716e+0	3.69378e+3
1.06688e+0	3.26057e+3
1.06828e+0	3.76018e+3
1.06823e+0	3.21011e+3
1.06888e+0	3.80647e+3
1.06814e+0	3.16572e+3
1.06973e+0	3.84697e+3
1.06973e+0	3.12671e+3
1.07059e+0	3.08794e+3
1.07145e+0	3.90421e+3
1.07240e+0	3.04240e+3
1.07325e+0	3.96465e+3
1.07412e+0	2.99113e+3
1.07479e+0	4.01800e+3
1.07660e+0	4.07181e+3
1.07650e+0	2.94139e+3
1.07852e+0	4.11818e+3
1.07874e+0	2.89942e+3
1.08060e+0	4.16031e+3
1.08078e+0	2.85751e+3
1.08174e+0	4.20006e+3
1.08335e+0	4.24457e+3
1.08374e+0	2.81502e+3
1.08603e+0	4.29378e+3
1.08646e+0	2.77627e+3
1.08860e+0	4.34409e+3
1.09032e+0	2.73069e+3
1.09117e+0	4.39191e+3
1.09375e+0	4.43820e+3
1.09375e+0	2.68553e+3
1.09649e+0	4.48542e+3
1.09756e+0	2.64467e+3
1.09949e+0	4.53278e+3
1.10108e+0	2.60473e+3
1.10204e+0	4.57685e+3
1.10461e+0	4.61834e+3
1.10528e+0	2.56517e+3
1.10718e+0	4.65886e+3
1.10880e+0	2.52733e+3
1.10976e+0	4.69804e+3
1.11233e+0	4.73779e+3
1.11339e+0	2.48987e+3
1.11433e+0	4.77957e+3
1.11819e+0	2.45234e+3
1.11776e+0	4.82186e+3
1.12119e+0	4.86572e+3
1.12333e+0	2.41590e+3
1.12462e+0	4.90871e+3
1.12855e+0	2.37902e+3
1.12805e+0	4.95019e+3
1.13148e+0	4.99211e+3
1.13491e+0	5.03165e+3
1.13620e+0	2.34266e+3
1.13834e+0	5.07161e+3
1.14215e+0	5.11305e+3
1.14306e+0	2.30398e+3
1.14563e+0	5.15415e+3
1.14906e+0	5.19131e+3
1.14992e+0	2.26531e+3
1.15254e+0	5.23001e+3
1.15678e+0	5.27030e+3
1.15764e+0	2.22707e+3
1.16107e+0	5.31091e+3
1.16535e+0	5.35084e+3
1.16664e+0	2.18991e+3
1.16964e+0	5.39025e+3
1.17428e+0	5.43164e+3
1.17607e+0	2.15188e+3
1.17865e+0	5.47183e+3
1.18293e+0	5.50986e+3
1.18551e+0	2.11496e+3
1.18722e+0	5.54719e+3
1.19159e+0	5.58594e+3
1.19494e+0	2.07944e+3
1.19699e+0	5.62494e+3
1.20223e+0	5.66504e+3
1.20437e+0	2.05132e+3
1.20738e+0	5.70321e+3
1.21252e+0	5.74152e+3
1.21381e+0	2.02508e+3
1.21777e+0	5.78010e+3
1.22324e+0	1.99837e+3
1.22357e+0	5.82012e+3
1.22874e+0	5.85862e+3
1.23267e+0	1.97307e+3
1.23391e+0	5.89583e+3
1.23953e+0	5.93441e+3
1.24211e+0	1.95076e+3
1.24640e+0	5.97380e+3
1.25154e+0	1.92876e+3
1.25283e+0	6.01360e+3
1.25926e+0	6.05194e+3
1.26097e+0	1.90912e+3
1.26569e+0	6.09030e+3
1.27041e+0	1.89105e+3
1.27255e+0	6.12660e+3
1.27984e+0	1.87581e+3
1.27984e+0	6.16297e+3
1.28756e+0	6.20138e+3
1.28927e+0	1.86104e+3
1.29528e+0	6.23921e+3
1.29871e+0	1.84595e+3
1.30342e+0	6.27779e+3
1.30814e+0	1.83118e+3
1.31200e+0	6.31547e+3
1.31757e+0	1.81892e+3
1.32100e+0	6.35194e+3
1.32701e+0	1.80683e+3
1.33044e+0	6.38855e+3
1.33644e+0	1.79504e+3
1.33987e+0	6.42579e+3
1.34587e+0	1.78341e+3
1.34930e+0	6.45942e+3
1.35531e+0	1.77414e+3
1.35874e+0	6.48927e+3
1.36474e+0	1.76503e+3
1.36817e+0	6.51881e+3
1.37417e+0	1.75749e+3
1.37760e+0	6.54820e+3
1.38361e+0	1.74994e+3
1.38704e+0	6.57459e+3
1.39304e+0	1.74429e+3
1.39647e+0	6.59706e+3
1.40247e+0	1.73879e+3
1.40590e+0	6.61953e+3
1.41191e+0	1.73329e+3
1.41534e+0	6.64153e+3
1.42134e+0	1.72810e+3
1.42477e+0	6.66212e+3
1.43077e+0	1.72449e+3
1.43420e+0	6.67861e+3
1.44021e+0	1.72103e+3
1.44364e+0	6.69448e+3
1.44964e+0	1.71789e+3
1.45307e+0	6.71020e+3
1.45907e+0	1.71443e+3
1.46250e+0	6.72434e+3
1.46851e+0	1.71286e+3
1.47194e+0	6.73455e+3
1.47794e+0	1.71192e+3
1.48137e+0	6.74429e+3
1.48737e+0	1.70941e+3
1.49080e+0	6.75388e+3
1.49681e+0	1.70941e+3
1.50024e+0	6.76268e+3
1.50624e+0	1.70941e+3
1.50967e+0	6.76771e+3
1.51567e+0	1.70941e+3
1.51910e+0	6.77179e+3
1.52511e+0	1.70941e+3
1.52854e+0	6.77588e+3
1.53454e+0	1.70941e+3
1.53797e+0	6.77996e+3
1.54397e+0	1.71239e+3
1.54740e+0	6.77980e+3
1.55341e+0	1.71412e+3
1.55684e+0	6.77713e+3
1.56284e+0	1.71632e+3
1.56627e+0	6.77713e+3
1.57227e+0	1.71930e+3
1.57570e+0	6.77603e+3
1.58171e+0	1.72198e+3
1.58514e+0	6.77038e+3
1.59114e+0	1.72590e+3
1.59457e+0	6.76441e+3
1.60057e+0	1.72999e+3
1.60400e+0	6.75812e+3
1.61001e+0	1.73392e+3
1.61344e+0	6.75184e+3
1.61944e+0	1.73863e+3
1.62287e+0	6.74209e+3
1.62887e+0	1.74429e+3
1.63230e+0	6.73125e+3
1.63831e+0	1.74947e+3
1.64174e+0	6.72057e+3
1.64774e+0	1.75529e+3
1.65117e+0	6.70941e+3
1.65717e+0	1.76142e+3
1.66060e+0	6.69527e+3
1.66661e+0	1.76849e+3
1.67004e+0	6.67956e+3
1.67604e+0	1.77666e+3
1.67947e+0	6.66384e+3
1.68547e+0	1.78514e+3
1.68890e+0	6.64782e+3
1.69491e+0	1.79378e+3
1.69834e+0	6.62928e+3
1.70434e+0	1.80353e+3
1.70777e+0	6.60853e+3
1.71377e+0	1.81358e+3
1.71720e+0	6.58858e+3
1.72321e+0	1.82332e+3
1.72664e+0	6.56831e+3
1.73264e+0	1.83369e+3
1.73607e+0	6.54553e+3
1.74207e+0	1.84517e+3
1.74550e+0	6.52023e+3
1.75151e+0	1.85679e+3
1.75494e+0	6.49477e+3
1.76094e+0	1.86826e+3
1.76437e+0	6.47010e+3
1.77037e+0	1.88005e+3
1.77380e+0	6.44245e+3
1.77981e+0	1.89325e+3
1.78324e+0	6.41322e+3
